Departure Time,Arrival Time,Airline Name,Airline IATA,Flight Number,Full Flight Number,Route IATA
16:15,18:25,Air China LTD,CA,1089,CA1089,CAN NKG
16:50,19:15,Shandong Airlines,SC,9667,SC9667,CAN NKG
09:20,11:35,Shenzhen Airlines,ZH,9857,ZH9857,CAN NKG
14:35,16:55,9 Air Co,AQ,1033,AQ1033,CAN NKG
12:05,14:30,Shenzhen Airlines,ZH,9859,ZH9859,CAN NKG
12:55,15:15,Shenzhen Airlines,ZH,9863,ZH9863,CAN NKG
16:40,18:45,9 Air Co,AQ,1029,AQ1029,CAN NKG
16:50,19:15,Shenzhen Airlines,ZH,9867,ZH9867,CAN NKG
09:20,11:35,Juneyao Airlines,HO,5268,HO5268,CAN NKG
10:10,12:30,China Southern Airlines,CZ,3599,CZ3599,CAN NKG
08:10,10:30,China Southern Airlines,CZ,3513,CZ3513,CAN NKG
17:10,19:30,China Southern Airlines,CZ,3697,CZ3697,CAN NKG
13:10,15:30,China Southern Airlines,CZ,3821,CZ3821,CAN NKG
16:10,18:30,China Southern Airlines,CZ,3507,CZ3507,CAN NKG
14:10,16:25,China Southern Airlines,CZ,3855,CZ3855,CAN NKG
20:30,22:40,China Southern Airlines,CZ,3871,CZ3871,CAN NKG
09:30,11:45,Loong Air,GJ,3861,GJ3861,CAN NKG
02:05,04:15,empty,,3581,None3581,CAN NKG
12:55,15:15,Air China LTD,CA,3731,CA3731,CAN NKG
00:15,02:25,China Postal Airlines,CF,9135,CF9135,CAN NKG
12:05,14:30,Juneyao Airlines,HO,5270,HO5270,CAN NKG
12:55,15:15,Juneyao Airlines,HO,5274,HO5274,CAN NKG
12:05,14:30,Air China LTD,CA,3883,CA3883,CAN NKG
16:50,19:15,Juneyao Airlines,HO,5278,HO5278,CAN NKG
09:30,11:45,Hainan Airlines,HU,7113,HU7113,CAN NKG
09:20,11:35,Air China LTD,CA,3875,CA3875,CAN NKG
17:45,20:05,China Eastern Airlines,MU,2718,MU2718,CAN NKG
09:55,11:55,9 Air Co,AQ,1169,AQ1169,CAN WUH
16:35,18:25,China Eastern Airlines,MU,2541,MU2541,CAN WUH
16:35,18:25,Xiamen Airlines,MF,3290,MF3290,CAN WUH
13:30,15:25,China Southern Airlines,CZ,8672,CZ8672,CAN WUH
09:30,11:10,China Southern Airlines,CZ,5395,CZ5395,CAN WUH
08:45,10:40,China Southern Airlines,CZ,3705,CZ3705,CAN WUH
18:30,20:25,China Southern Airlines,CZ,3367,CZ3367,CAN WUH
12:30,14:25,China Southern Airlines,CZ,3348,CZ3348,CAN WUH
17:00,19:00,China Southern Airlines,CZ,3346,CZ3346,CAN WUH
18:30,20:25,China Southern Airlines,CZ,3367,CZ3367,CAN WUH
08:45,10:40,China Southern Airlines,CZ,3705,CZ3705,CAN WUH
12:30,14:25,China Southern Airlines,CZ,3348,CZ3348,CAN WUH
09:30,11:10,China Southern Airlines,CZ,6223,CZ6223,CAN WUH
20:30,22:00,China Southern Airlines,CZ,6589,CZ6589,CAN WUH
13:30,15:25,China Southern Airlines,CZ,8672,CZ8672,CAN WUH
22:30,#00:20,China Southern Airlines,CZ,8730,CZ8730,CAN WUH
08:45,10:40,KLM,KL,4309,KL4309,CAN WUH
17:00,19:00,KLM,KL,4617,KL4617,CAN WUH
20:30,22:00,KLM,KL,4631,KL4631,CAN WUH
16:35,18:25,Xiamen Airlines,MF,3290,MF3290,CAN WUH
17:00,19:00,China Southern Airlines,CZ,3346,CZ3346,CAN WUH
16:35,18:25,China Eastern Airlines,MU,2541,MU2541,CAN WUH
17:55,19:55,9 Air Co,AQ,1169,AQ1169,CAN WUH
14:30,16:10,KLM,KL,8770,KL8770,WUH PVG
03:15,05:05,Suparna Airlines,Y8,7914,Y87914,WUH PVG
14:30,16:10,Virgin Atlantic,VS,5583,VS5583,WUH PVG
07:25,08:55,Virgin Atlantic,VS,5581,VS5581,WUH PVG
07:25,08:55,Vietnam Airlines,VN,3528,VN3528,WUH PVG
14:30,16:10,Qantas,QF,4076,QF4076,WUH PVG
14:30,16:10,China Eastern Airlines,MU,2533,MU2533,WUH PVG
07:25,08:55,China Eastern Airlines,MU,2503,MU2503,WUH PVG
14:30,16:10,Xiamen Airlines,MF,3276,MF3276,WUH PVG
07:25,08:55,KLM,KL,8710,KL8710,WUH PVG
14:30,16:10,Juneyao Airlines,HO,5365,HO5365,WUH PVG
14:30,16:10,Air France,AF,5218,AF5218,WUH PVG
08:05,10:00,China Southern Airlines,CZ,3823,CZ3823,WUH PVG
18:20,19:50,China Southern Airlines,CZ,3543,CZ3543,WUH PVG
14:10,15:45,China Southern Airlines,CZ,3579,CZ3579,WUH PVG
07:25,08:55,Delta Air Lines,DL,6481,DL6481,WUH PVG
19:30,21:10,China Eastern Airlines,MU,2523,MU2523,WUH PVG
14:30,16:10,Air France,AF,5218,AF5218,WUH PVG
03:15,05:05,Suparna Airlines,Y8,7914,Y87914,WUH PVG
14:30,16:10,Virgin Atlantic,VS,5583,VS5583,WUH PVG
19:30,21:10,Virgin Atlantic,VS,5582,VS5582,WUH PVG
07:25,08:55,Air France,AF,5225,AF5225,WUH PVG
07:25,08:55,Virgin Atlantic,VS,5581,VS5581,WUH PVG
18:20,19:50,China Southern Airlines,CZ,3543,CZ3543,WUH PVG
07:25,08:55,Vietnam Airlines,VN,3528,VN3528,WUH PVG
14:30,16:10,Qantas,QF,4076,QF4076,WUH PVG
14:10,15:45,China Southern Airlines,CZ,3579,CZ3579,WUH PVG
14:30,16:10,China Eastern Airlines,MU,2533,MU2533,WUH PVG
07:25,08:55,China Eastern Airlines,MU,2503,MU2503,WUH PVG
08:05,10:00,China Southern Airlines,CZ,3823,CZ3823,WUH PVG
14:30,16:10,Xiamen Airlines,MF,3276,MF3276,WUH PVG
19:30,21:10,Xiamen Airlines,MF,3271,MF3271,WUH PVG
19:30,21:10,Air France,AF,5214,AF5214,WUH PVG
14:30,16:10,KLM,KL,8770,KL8770,WUH PVG
07:25,08:55,KLM,KL,8710,KL8710,WUH PVG
07:25,08:55,Delta Air Lines,DL,6481,DL6481,WUH PVG
14:30,16:10,Juneyao Airlines,HO,5365,HO5365,WUH PVG
19:30,21:10,Juneyao Airlines,HO,5363,HO5363,WUH PVG
22:15,#00:05,Juneyao Airlines,HO,1152,HO1152,WUH PVG
19:05,21:35,Guangxi Beibu Gulf Airlines,GX,8959,GX8959,NNG JNG
19:05,21:35,Hainan Airlines,HU,4331,HU4331,NNG JNG
19:05,21:35,Guangxi Beibu Gulf Airlines,GX,8959,GX8959,NNG JNG
19:05,21:35,Hainan Airlines,HU,4331,HU4331,NNG JNG
13:50,20:50,Air India Express,IX,684,IX684,IXM SIN
14:55,#16:30,American Airlines,AA,8203,AA8203,LAX DOH
16:20,#17:55,American Airlines,AA,8226,AA8226,LAX DOH
16:20,#17:55,AlphaSky,AS,5937,AS5937,LAX DOH
14:55,#16:30,AlphaSky,AS,5939,AS5939,LAX DOH
16:20,#17:55,Malaysia Airlines,MH,9734,MH9734,LAX DOH
14:55,#16:30,Malaysia Airlines,MH,9794,MH9794,LAX DOH
16:20,#17:55,Qatar Airways,QR,740,QR740,LAX DOH
14:55,#16:30,Qatar Airways,QR,742,QR742,LAX DOH
14:55,#16:30,SriLankan Airlines,UL,3018,UL3018,LAX DOH
16:20,#17:55,SriLankan Airlines,UL,3516,UL3516,LAX DOH
16:20,#17:55,RwandAir,WB,1073,WB1073,LAX DOH
14:55,#16:30,RwandAir,WB,1074,WB1074,LAX DOH
16:20,#17:55,Oman Air,WY,6054,WY6054,LAX DOH
14:55,#16:30,Oman Air,WY,6257,WY6257,LAX DOH
01:50,12:45,Iberia,IB,2492,IB2492,DOH BKK
02:15,13:10,Oman Air,WY,6383,WY6383,DOH BKK
01:50,12:45,Oman Air,WY,6067,WY6067,DOH BKK
02:15,13:10,Qatar Airways,QR,836,QR836,DOH BKK
01:50,12:45,Qatar Airways,QR,834,QR834,DOH BKK
08:30,19:25,Qatar Airways,QR,828,QR828,DOH BKK
02:15,13:10,AZAL Azerbaijan Airlines,J2,6836,J26836,DOH BKK
01:50,12:45,AZAL Azerbaijan Airlines,J2,6834,J26834,DOH BKK
02:15,13:10,Iberia,IB,7934,IB7934,DOH BKK
02:15,13:10,British Airways,BA,6346,BA6346,DOH BKK
01:50,12:45,British Airways,BA,6192,BA6192,DOH BKK
01:50,12:45,JetBlue Airways,B6,6636,B66636,DOH BKK
02:15,13:10,JetBlue Airways,B6,6605,B66605,DOH BKK
02:15,13:10,American Airlines,AA,8272,AA8272,DOH BKK
02:15,13:10,AlphaSky,AS,5768,AS5768,DOH BKK
01:50,12:45,American Airlines,AA,8266,AA8266,DOH BKK
01:50,12:45,AlphaSky,AS,5766,AS5766,DOH BKK
02:15,13:10,Qatar Airways,QR,836,QR836,DOH BKK
01:50,12:45,AZAL Azerbaijan Airlines,J2,6834,J26834,DOH BKK
08:30,19:25,AlphaSky,AS,5764,AS5764,DOH BKK
02:15,13:10,AZAL Azerbaijan Airlines,J2,6836,J26836,DOH BKK
19:15,#06:10,AZAL Azerbaijan Airlines,J2,6838,J26838,DOH BKK
08:30,19:25,Qatar Airways,QR,828,QR828,DOH BKK
02:15,13:10,American Airlines,AA,8272,AA8272,DOH BKK
20:10,#07:05,Qatar Airways,QR,830,QR830,DOH BKK
01:50,12:45,Qatar Airways,QR,834,QR834,DOH BKK
20:10,#07:05,American Airlines,AA,8271,AA8271,DOH BKK
08:30,19:25,AZAL Azerbaijan Airlines,J2,6828,J26828,DOH BKK
19:15,#06:10,Qatar Airways,QR,838,QR838,DOH BKK
04:15,15:15,Qatar Airways,QR,8438,QR8438,DOH BKK
01:50,12:45,Oman Air,WY,6067,WY6067,DOH BKK
01:50,12:45,American Airlines,AA,8266,AA8266,DOH BKK
19:15,#06:10,Oman Air,WY,6281,WY6281,DOH BKK
20:10,#07:05,Oman Air,WY,6381,WY6381,DOH BKK
08:30,19:25,Oman Air,WY,6382,WY6382,DOH BKK
02:15,13:10,Oman Air,WY,6383,WY6383,DOH BKK
08:30,19:25,American Airlines,AA,8229,AA8229,DOH BKK
20:10,#07:05,British Airways,BA,6332,BA6332,DOH BKK
20:10,#07:05,JetBlue Airways,B6,6511,B66511,DOH BKK
08:30,19:25,JetBlue Airways,B6,6600,B66600,DOH BKK
02:15,13:10,JetBlue Airways,B6,6605,B66605,DOH BKK
20:10,#07:05,AlphaSky,AS,5770,AS5770,DOH BKK
19:15,#06:10,JetBlue Airways,B6,6622,B66622,DOH BKK
01:50,12:45,JetBlue Airways,B6,6636,B66636,DOH BKK
19:15,#06:10,British Airways,BA,2310,BA2310,DOH BKK
08:30,19:25,British Airways,BA,4493,BA4493,DOH BKK
01:50,12:45,British Airways,BA,6192,BA6192,DOH BKK
02:15,13:10,AlphaSky,AS,5768,AS5768,DOH BKK
20:10,#07:05,AZAL Azerbaijan Airlines,J2,6830,J26830,DOH BKK
02:15,13:10,British Airways,BA,6346,BA6346,DOH BKK
01:50,12:45,Iberia,IB,2492,IB2492,DOH BKK
19:15,#06:10,American Airlines,AA,8146,AA8146,DOH BKK
20:10,#07:05,Iberia,IB,7928,IB7928,DOH BKK
08:30,19:25,Iberia,IB,7930,IB7930,DOH BKK
02:15,13:10,Iberia,IB,7934,IB7934,DOH BKK
01:50,12:45,AlphaSky,AS,5766,AS5766,DOH BKK
19:15,#06:10,Iberia,IB,7982,IB7982,DOH BKK
19:15,#06:10,AlphaSky,AS,5772,AS5772,DOH BKK
15:40,20:00,AirAsia,AK,122,AK122,KUL SZX
04:20,08:40,Shenzhen Airlines,ZH,8024,ZH8024,KUL SZX
00:25,04:45,Central Airlines,I9,9808,I99808,KUL SZX
01:30,05:45,China Southern Airlines,CZ,5080,CZ5080,KUL SZX
04:20,08:40,Air China LTD,CA,3804,CA3804,KUL SZX
06:05,10:20,AirAsia,AK,126,AK126,KUL SZX
20:45,#01:05,Air China LTD,CA,3330,CA3330,KUL SZX
04:20,08:40,Air China LTD,CA,3804,CA3804,KUL SZX
22:00,#02:15,AirAsia,AK,128,AK128,KUL SZX
01:30,05:55,China Southern Airlines,CZ,5080,CZ5080,KUL SZX
00:40,04:45,Longhao Airlines,GI,4360,GI4360,KUL SZX
00:25,04:45,Central Airlines,I9,9808,I99808,KUL SZX
06:05,10:20,AirAsia,AK,126,AK126,KUL SZX
02:15,05:55,Jiangsu Jingdong Cargo Airlines,JG,2906,JG2906,KUL SZX
23:00,#02:10,SF Airlines,O3,108,O3108,KUL SZX
04:20,08:40,Shenzhen Airlines,ZH,8024,ZH8024,KUL SZX
15:40,20:00,AirAsia,AK,122,AK122,KUL SZX
20:45,#01:05,Shenzhen Airlines,ZH,9030,ZH9030,KUL SZX
00:05,04:45,Sichuan Airlines,3U,3994,3U3994,KUL TFU
18:40,23:15,Air China LTD,CA,484,CA484,KUL TFU
18:00,22:40,AirAsia X,D7,326,D7326,KUL TFU
00:05,04:45,Sichuan Airlines,3U,3994,3U3994,KUL TFU
18:40,23:15,Air China LTD,CA,484,CA484,KUL TFU
09:00,13:40,AirAsia X,D7,320,D7320,KUL TFU
21:30,#02:15,Batik Air,ID,672,ID672,KUL TFU
21:30,#02:15,Malindo Air,OD,672,OD672,KUL TFU
20:55,23:25,Spring Airlines,9C,7650,9C7650,FOC DLC
00:50,07:25,Iberia,IB,6700,IB6700,DOH MAD
07:55,14:25,Qatar Airways,QR,149,QR149,DOH MAD
00:50,07:25,Qatar Airways,QR,6952,QR6952,DOH MAD
07:55,14:25,Oman Air,WY,6307,WY6307,DOH MAD
00:50,07:25,Iberia,IB,6700,IB6700,DOH MAD
14:30,21:00,Virgin Australia,VA,6367,VA6367,DOH MAD
07:55,14:25,Virgin Australia,VA,6083,VA6083,DOH MAD
14:30,21:00,SriLankan Airlines,UL,3423,UL3423,DOH MAD
07:55,14:25,SriLankan Airlines,UL,3421,UL3421,DOH MAD
10:15,16:35,Qatar Airways,QR,8216,QR8216,DOH MAD
10:35,16:55,Qatar Airways,QR,8173,QR8173,DOH MAD
15:05,21:25,Qatar Airways,QR,8074,QR8074,DOH MAD
00:50,07:25,Qatar Airways,QR,6952,QR6952,DOH MAD
14:30,21:00,Qatar Airways,QR,151,QR151,DOH MAD
07:55,14:25,Qatar Airways,QR,149,QR149,DOH MAD
14:30,21:00,Malaysia Airlines,MH,9251,MH9251,DOH MAD
07:55,14:25,Malaysia Airlines,MH,9249,MH9249,DOH MAD
07:55,14:25,LATAM Airlines,LA,5315,LA5315,DOH MAD
14:30,21:00,Iberia,IB,875,IB875,DOH MAD
07:55,14:25,Iberia,IB,7902,IB7902,DOH MAD
09:30,17:35,Iberia,IB,6701,IB6701,MAD DOH
09:30,17:35,Iberia,IB,6701,IB6701,MAD DOH
16:10,23:55,Iberia,IB,7903,IB7903,MAD DOH
22:30,#06:15,Iberia,IB,874,IB874,MAD DOH
16:10,23:55,LATAM Airlines,LA,5314,LA5314,MAD DOH
16:10,23:55,Malaysia Airlines,MH,9250,MH9250,MAD DOH
22:30,#06:15,Malaysia Airlines,MH,9252,MH9252,MAD DOH
16:10,23:55,Qatar Airways,QR,150,QR150,MAD DOH
22:30,#06:15,Qatar Airways,QR,152,QR152,MAD DOH
09:30,17:35,Qatar Airways,QR,6949,QR6949,MAD DOH
23:25,#07:15,Qatar Airways,QR,8075,QR8075,MAD DOH
18:35,#02:25,Qatar Airways,QR,8217,QR8217,MAD DOH
16:10,23:55,SriLankan Airlines,UL,3422,UL3422,MAD DOH
22:30,#06:15,SriLankan Airlines,UL,3424,UL3424,MAD DOH
16:10,23:55,Virgin Australia,VA,6084,VA6084,MAD DOH
16:10,23:55,Oman Air,WY,6308,WY6308,MAD DOH
04:45,06:25,Malaysia Airlines,MH,4592,MH4592,MNL BXU
17:15,18:55,Singapore Airlines,SQ,5118,SQ5118,MNL BXU
04:45,06:25,Singapore Airlines,SQ,5103,SQ5103,MNL BXU
04:45,06:25,Philippine Airlines,PR,2967,PR2967,MNL BXU
17:15,18:55,Philippine Airlines,PR,2938,PR2938,MNL BXU
09:20,11:05,Cebu Pacific Air,5J,793,5J793,MNL BXU
18:05,19:55,Cebu Pacific Air,5J,789,5J789,MNL BXU
16:15,18:05,Cebu Pacific Air,5J,787,5J787,MNL BXU
04:20,06:10,Cebu Pacific Air,5J,785,5J785,MNL BXU
09:20,11:05,Cebu Pacific Air,5J,793,5J793,MNL BXU
04:45,06:25,Malaysia Airlines,MH,4592,MH4592,MNL BXU
04:20,06:10,Cebu Pacific Air,5J,785,5J785,MNL BXU
17:15,18:55,Philippine Airlines,PR,2938,PR2938,MNL BXU
18:05,19:55,Cebu Pacific Air,5J,789,5J789,MNL BXU
04:45,06:25,Philippine Airlines,PR,2967,PR2967,MNL BXU
04:45,06:25,Singapore Airlines,SQ,5103,SQ5103,MNL BXU
16:15,18:05,Cebu Pacific Air,5J,787,5J787,MNL BXU
17:15,18:55,Singapore Airlines,SQ,5118,SQ5118,MNL BXU
10:00,13:00,AirAsia,AK,5740,AK5740,KUL TWU
14:35,17:30,Oman Air,WY,5670,WY5670,KUL TWU
06:30,09:25,Turkish Airlines,TK,4837,TK4837,KUL TWU
14:35,17:30,Turkish Airlines,TK,4812,TK4812,KUL TWU
14:35,17:30,Singapore Airlines,SQ,5636,SQ5636,KUL TWU
14:35,17:30,Qatar Airways,QR,5462,QR5462,KUL TWU
06:30,09:25,Qatar Airways,QR,5460,QR5460,KUL TWU
14:35,17:30,Philippine Airlines,PR,3546,PR3546,KUL TWU
06:30,09:25,Philippine Airlines,PR,3544,PR3544,KUL TWU
08:00,11:00,Malindo Air,OD,1900,OD1900,KUL TWU
14:35,17:30,Malaysia Airlines,MH,2664,MH2664,KUL TWU
06:30,09:25,Malaysia Airlines,MH,2660,MH2660,KUL TWU
06:30,09:25,Jet Linx Aviation,JL,7971,JL7971,KUL TWU
08:00,11:00,Batik Air,ID,1900,ID1900,KUL TWU
06:30,09:25,Firefly,FY,7690,FY7690,KUL TWU
08:20,11:15,AirAsia,AK,5742,AK5742,KUL TWU
08:00,11:00,Etihad Airways,EY,5654,EY5654,KUL TWU
06:05,09:05,AirAsia,AK,5744,AK5744,KUL TWU
18:05,20:55,AirAsia,AK,5751,AK5751,KUL TWU
14:35,17:30,Firefly,FY,7692,FY7692,KUL TWU
12:45,15:35,AirAsia,AK,5748,AK5748,KUL TWU
06:30,09:25,Philippine Airlines,PR,3544,PR3544,KUL TWU
10:00,13:00,AirAsia,AK,5740,AK5740,KUL TWU
08:20,11:15,AirAsia,AK,5742,AK5742,KUL TWU
06:30,09:25,Turkish Airlines,TK,4837,TK4837,KUL TWU
06:05,09:05,AirAsia,AK,5744,AK5744,KUL TWU
12:45,15:35,AirAsia,AK,5748,AK5748,KUL TWU
06:30,09:25,Qatar Airways,QR,5460,QR5460,KUL TWU
18:05,20:55,AirAsia,AK,5751,AK5751,KUL TWU
08:00,11:00,Malindo Air,OD,1900,OD1900,KUL TWU
08:00,11:00,Etihad Airways,EY,5654,EY5654,KUL TWU
06:30,09:25,Malaysia Airlines,MH,2660,MH2660,KUL TWU
06:30,09:25,Firefly,FY,7690,FY7690,KUL TWU
06:30,09:25,Jet Linx Aviation,JL,7971,JL7971,KUL TWU
08:00,11:00,Batik Air,ID,1900,ID1900,KUL TWU
09:35,19:15,Lufthansa,LH,9784,LH9784,SIN SYD
00:45,10:25,Turkish Airlines,TK,9320,TK9320,SIN SYD
09:35,19:15,Turkish Airlines,TK,9304,TK9304,SIN SYD
04:05,13:05,FedEx,FX,5071,FX5071,SIN SYD
10:00,19:45,Singapore Airlines,SQ,8516,SQ8516,SIN SYD
07:15,16:55,Singapore Airlines,SQ,241,SQ241,SIN SYD
00:45,10:25,Singapore Airlines,SQ,231,SQ231,SIN SYD
07:15,16:55,Lufthansa,LH,7208,LH7208,SIN SYD
00:45,10:25,Lufthansa,LH,9754,LH9754,SIN SYD
09:35,19:15,Singapore Airlines,SQ,211,SQ211,SIN SYD
07:15,16:55,Virgin Australia,VA,5539,VA5539,SIN SYD
07:15,16:55,SAS,SK,8077,SK8077,SIN SYD
07:15,16:55,SWISS,LX,9038,LX9038,SIN SYD
09:35,19:15,SWISS,LX,9046,LX9046,SIN SYD
00:45,10:25,SAS,SK,8075,SK8075,SIN SYD
00:45,10:25,SWISS,LX,9088,LX9088,SIN SYD
09:35,19:15,SAS,SK,8011,SK8011,SIN SYD
07:15,16:55,ANA,NH,5368,NH5368,SIN SYD
00:45,10:25,Bangkok Airways,PG,4729,PG4729,SIN SYD
09:35,19:15,Virgin Australia,VA,5511,VA5511,SIN SYD
09:05,18:40,Emirates,EK,9820,EK9820,SIN SYD
07:15,16:55,Turkish Airlines,TK,9326,TK9326,SIN SYD
10:00,19:45,Scoot,TR,12,TR12,SIN SYD
07:15,16:55,Aegean Airlines,A3,1209,A31209,SIN SYD
09:35,19:15,Aegean Airlines,A3,1211,A31211,SIN SYD
00:45,10:25,Vistara,UK,8231,UK8231,SIN SYD
00:45,10:25,Virgin Australia,VA,5531,VA5531,SIN SYD
20:20,#05:55,SAS,SK,8073,SK8073,SIN SYD
20:20,#05:55,Virgin Australia,VA,5521,VA5521,SIN SYD
07:15,16:55,SAS,SK,8077,SK8077,SIN SYD
00:45,10:25,Virgin Australia,VA,5531,VA5531,SIN SYD
00:45,10:25,SAS,SK,8075,SK8075,SIN SYD
21:00,#06:55,SriLankan Airlines,UL,3419,UL3419,SIN SYD
07:15,16:55,Virgin Australia,VA,5539,VA5539,SIN SYD
09:35,19:15,SAS,SK,8011,SK8011,SIN SYD
21:00,#06:55,Qantas,QF,292,QF292,SIN SYD
19:30,#05:10,Qantas,QF,2,QF2,SIN SYD
07:15,16:55,ANA,NH,5368,NH5368,SIN SYD
09:35,19:15,Singapore Airlines,SQ,211,SQ211,SIN SYD
09:35,19:15,Virgin Australia,VA,5511,VA5511,SIN SYD
20:20,#05:55,Singapore Airlines,SQ,221,SQ221,SIN SYD
19:30,#05:10,SriLankan Airlines,UL,3392,UL3392,SIN SYD
00:45,10:25,Singapore Airlines,SQ,231,SQ231,SIN SYD
00:45,10:25,Vistara,UK,8231,UK8231,SIN SYD
07:15,16:55,Singapore Airlines,SQ,241,SQ241,SIN SYD
20:20,#05:55,Vistara,UK,8221,UK8221,SIN SYD
02:00,11:35,Scoot,TR,2,TR2,SIN SYD
02:00,11:35,Singapore Airlines,SQ,8598,SQ8598,SIN SYD
09:35,19:15,Turkish Airlines,TK,9304,TK9304,SIN SYD
20:20,#05:55,Turkish Airlines,TK,9312,TK9312,SIN SYD
00:45,10:25,Turkish Airlines,TK,9320,TK9320,SIN SYD
07:15,16:55,Turkish Airlines,TK,9326,TK9326,SIN SYD
21:00,#06:55,Finnair,AY,5019,AY5019,SIN SYD
19:30,#05:10,Fiji Airways,FJ,5321,FJ5321,SIN SYD
20:20,#05:55,Ethiopian Airlines,ET,1317,ET1317,SIN SYD
06:45,16:20,Emirates,EK,9826,EK9826,SIN SYD
21:00,#06:55,Emirates,EK,5022,EK5022,SIN SYD
19:30,#05:10,Emirates,EK,5004,EK5004,SIN SYD
10:40,19:47,DHL Air,D0,7460,D07460,SIN SYD
21:00,#06:55,British Airways,BA,7492,BA7492,SIN SYD
19:25,#05:10,British Airways,BA,15,BA15,SIN SYD
19:25,#05:10,Finnair,AY,5915,AY5915,SIN SYD
21:00,#06:55,Fiji Airways,FJ,5359,FJ5359,SIN SYD
19:30,#05:10,Finnair,AY,5003,AY5003,SIN SYD
21:00,#06:55,Finnair,AY,292,AY292,SIN SYD
21:00,#06:55,Air France,AF,9704,AF9704,SIN SYD
19:30,#05:10,Air France,AF,9665,AF9665,SIN SYD
20:20,#05:55,Air France,AF,7232,AF7232,SIN SYD
20:20,#05:55,Aegean Airlines,A3,1213,A31213,SIN SYD
09:35,19:15,Aegean Airlines,A3,1211,A31211,SIN SYD
07:15,16:55,Aegean Airlines,A3,1209,A31209,SIN SYD
21:00,#06:55,IndiGo,6E,4674,6E4674,SIN SYD
20:20,#05:55,SWISS,LX,9028,LX9028,SIN SYD
00:45,10:25,Bangkok Airways,PG,4729,PG4729,SIN SYD
19:30,#05:10,Bangkok Airways,PG,4537,PG4537,SIN SYD
21:00,#06:55,Bangkok Airways,PG,4533,PG4533,SIN SYD
19:30,#05:10,IndiGo,6E,4610,6E4610,SIN SYD
20:20,#05:55,ANA,NH,5366,NH5366,SIN SYD
19:30,#05:10,China Eastern Airlines,MU,4002,MU4002,SIN SYD
00:45,10:25,SWISS,LX,9088,LX9088,SIN SYD
09:35,19:15,SWISS,LX,9046,LX9046,SIN SYD
07:15,16:55,SWISS,LX,9038,LX9038,SIN SYD
20:20,#05:55,Bangkok Airways,PG,4731,PG4731,SIN SYD
09:35,19:15,Lufthansa,LH,9784,LH9784,SIN SYD
20:20,#05:55,Lufthansa,LH,9780,LH9780,SIN SYD
00:45,10:25,Lufthansa,LH,9754,LH9754,SIN SYD
07:15,16:55,Lufthansa,LH,7208,LH7208,SIN SYD
19:30,#05:10,LATAM Airlines,LA,5914,LA5914,SIN SYD
21:00,#06:55,LATAM Airlines,LA,4881,LA4881,SIN SYD
21:00,#06:55,KLM,KL,4889,KL4889,SIN SYD
19:30,#05:10,KLM,KL,4882,KL4882,SIN SYD
19:25,#05:10,Iberia,IB,7306,IB7306,SIN SYD
15:25,17:40,Sichuan Airlines,3U,5375,3U5375,DLU CAN
11:55,14:20,China Southern Airlines,CZ,5892,CZ5892,DLU CAN
14:15,16:40,China Southern Airlines,CZ,6596,CZ6596,DLU CAN
15:25,17:40,China Eastern Airlines,MU,9741,MU9741,DLU CAN
10:55,13:20,Chongqing Airlines,OQ,2040,OQ2040,DLU CAN
15:25,17:40,Sichuan Airlines,3U,5375,3U5375,DLU CAN
11:55,14:20,China Southern Airlines,CZ,5892,CZ5892,DLU CAN
14:15,16:40,China Southern Airlines,CZ,6596,CZ6596,DLU CAN
15:25,17:40,China Eastern Airlines,MU,9741,MU9741,DLU CAN
13:10,17:20,Air Canada,AC,9791,AC9791,KUL HKG
13:10,17:20,Qatar Airways,QR,8386,QR8386,KUL HKG
10:15,14:15,Malindo Air,OD,605,OD605,KUL HKG
13:10,17:20,Malaysia Airlines,MH,9196,MH9196,KUL HKG
08:15,12:25,Malaysia Airlines,MH,9188,MH9188,KUL HKG
10:15,14:15,Batik Air,ID,605,ID605,KUL HKG
10:15,14:15,Etihad Airways,EY,5623,EY5623,KUL HKG
08:15,12:25,Cathay Pacific,CX,730,CX730,KUL HKG
17:45,21:55,Cathay Pacific,CX,724,CX724,KUL HKG
13:10,17:20,Cathay Pacific,CX,722,CX722,KUL HKG
13:45,17:55,AirAsia,AK,136,AK136,KUL HKG
08:15,12:25,Air Canada,AC,9795,AC9795,KUL HKG
07:15,11:15,AirAsia,AK,138,AK138,KUL HKG
08:15,12:25,Malaysia Airlines,MH,9188,MH9188,KUL HKG
09:10,13:15,Malaysia Airlines,MH,72,MH72,KUL HKG
13:45,17:55,AirAsia,AK,136,AK136,KUL HKG
13:10,17:20,Malaysia Airlines,MH,9196,MH9196,KUL HKG
17:45,21:55,Malaysia Airlines,MH,9202,MH9202,KUL HKG
10:15,14:15,Malindo Air,OD,605,OD605,KUL HKG
08:15,12:25,Air Canada,AC,9795,AC9795,KUL HKG
19:50,23:50,Qatar Airways,QR,4986,QR4986,KUL HKG
13:10,17:20,Qatar Airways,QR,8386,QR8386,KUL HKG
13:10,17:20,Air Canada,AC,9791,AC9791,KUL HKG
17:45,21:55,Qatar Airways,QR,8388,QR8388,KUL HKG
09:10,13:15,SriLankan Airlines,UL,2772,UL2772,KUL HKG
19:50,23:50,SriLankan Airlines,UL,2778,UL2778,KUL HKG
09:10,13:15,Oman Air,WY,5583,WY5583,KUL HKG
